region,filename,highway,bicycle,cycleway,lanes,maxspeed,oneway,label
portland,w67267159_n316139506.jpg,secondary,,,,,,0
portland,w119707051_n3694144338.jpg,secondary,,,2,30 mph,no,0
portland,w398067387_n176452045.jpg,tertiary,,,2,,,0
portland,w188813359_n40616791.jpg,tertiary,designated,lane,,30 mph,,1
portland,w219867073_n40534536.jpg,tertiary,designated,lane,3,30 mph,,1
portland,w44793741_n2132970466.jpg,secondary,,,2,,,0
portland,w219864083_n40531446.jpg,tertiary,designated,,2,20 mph,yes,1
portland,w418752902_n1496000776.jpg,secondary,yes,,4,35 mph,,1
portland,w141546167_n333536901.jpg,tertiary,designated,lane,,25 mph,,1
portland,w340061014_n1705310541.jpg,secondary,,,4,,,0
portland,w402967209_n2078206354.jpg,tertiary,designated,lane,3,40 mph,,1
portland,w28713887_n53192550.jpg,tertiary,,,,,,0
portland,w197588375_n2078032822.jpg,tertiary,,,,25 mph,,0
portland,w69334753_n5227149812.jpg,secondary,designated,lane,4,35 mph,,1
portland,w119020407_n1472547801.jpg,tertiary,,,,20 mph,,0
portland,w263659646_n3513668289.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w174020465_n40487318.jpg,secondary,,,,30 mph,,0
portland,w11835628_n1362263240.jpg,secondary,,,3,,,0
portland,w119963352_n3554621450.jpg,tertiary,designated,,,30 mph,,1
portland,w197594352_n4583403788.jpg,tertiary,designated,,,30 mph,,1
portland,w392903314_n628512714.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w67267164_n3855626490.jpg,primary,,,3,,,0
portland,w119516151_n4235218839.jpg,secondary,yes,lane,,30 mph,,1
portland,w608498957_n53219004.jpg,secondary,,,,,,0
portland,w428079975_n3725221544.jpg,primary,,,4,35 mph,yes,0
portland,w30287962_n2003097380.jpg,tertiary,designated,,2,20 mph,,1
portland,w113766512_n40617336.jpg,tertiary,designated,lane,1,30 mph,yes,1
portland,w54358136_n685065463.jpg,motorway,,,3,40 mph,yes,0
portland,w191158064_n2017394998.jpg,primary,,,,,yes,0
portland,w30474396_n40504632.jpg,motorway,no,,3,55 mph,yes,0
portland,w391470503_n1801012037.jpg,secondary,designated,lane,3,30 mph,,1
portland,w625479006_n104538498.jpg,primary,designated,,,,,1
portland,w484443807_n3969746395.jpg,primary,designated,shared_lane,4,30 mph,,1
portland,w428098918_n4696658401.jpg,secondary,designated,shared_lane,4,30 mph,,1
portland,w311684388_n40740465.jpg,motorway,yes,,3,50 mph,yes,1
portland,w397842839_n176567575.jpg,secondary,designated,lane,5,35 mph,,1
portland,w6517019_n2491753298.jpg,tertiary,designated,no,3,30 mph,,1
portland,w124437908_n40397824.jpg,tertiary,yes,,,,,1
portland,w418670019_n1432337933.jpg,primary,yes,,5,35 mph,,1
portland,w180773594_n1912402278.jpg,tertiary,,,,25 mph,yes,0
portland,w8111066_n5767128812.jpg,secondary,designated,shared_lane,3,30 mph,,1
portland,w5542255_n1318550418.jpg,tertiary,designated,,,20 mph,yes,1
portland,w545766928_n5629286504.jpg,tertiary,,,,,,0
portland,w123274987_n1375321621.jpg,tertiary,,,1,25 mph,yes,0
portland,w332494494_n53214281.jpg,tertiary,designated,shared_lane,,,,1
portland,w418650745_n1421630269.jpg,primary,yes,,,30 mph,yes,1
portland,w462696706_n53213292.jpg,secondary,,lane,2,30 mph,,1
portland,w5529158_n386890297.jpg,tertiary,,,2,,yes,0
portland,w418890610_n2078237800.jpg,primary,designated,lane,3,35 mph,yes,1
portland,w461659356_n1421531936.jpg,tertiary,designated,lane,,20 mph,,1
portland,w117315159_n1387914073.jpg,secondary,designated,,,30 mph,yes,1
portland,w397568585_n4003583735.jpg,tertiary,designated,,1,25 mph,yes,1
portland,w472238582_n32102031.jpg,secondary,designated,lane,1,30 mph,yes,1
portland,w189909424_n1411753925.jpg,tertiary,designated,lane,3,35 mph,,1
portland,w428018920_n4271725917.jpg,secondary,designated,shared_lane,,,,1
portland,w466211471_n4610706752.jpg,tertiary,,,4,30 mph,,0
portland,w31659771_n1178216039.jpg,tertiary,,,,,,0
portland,w327076484_n3337886404.jpg,secondary,,,4,35 mph,-1,0
portland,w427899033_n4270649889.jpg,primary,,,4,,,0
portland,w426035141_n4253574555.jpg,tertiary,,shared_lane,2,20 mph,,1
portland,w54490637_n5317314143.jpg,motorway,,,2,55 mph,yes,0
portland,w465797036_n4886556677.jpg,primary,designated,lane,4,30 mph,,1
portland,w440240278_n40712846.jpg,tertiary,,,2,30 mph,,0
portland,w117149892_n1374268254.jpg,tertiary,designated,lane,,25 mph,,1
portland,w385179298_n3885346076.jpg,secondary,designated,shared_lane,2,,yes,1
portland,w65066461_n5312910430.jpg,motorway,,,3,50 mph,yes,0
portland,w397842838_n176567613.jpg,secondary,designated,lane,2,35 mph,-1,1
portland,w428087992_n5772375628.jpg,primary,,,3,30 mph,yes,0
portland,w604743369_n5737507228.jpg,tertiary,designated,,1,30 mph,yes,1
portland,w591108189_n5642970604.jpg,primary,,,7,40 mph,,0
portland,w203301001_n2133061302.jpg,primary,designated,lane,4,45 mph,,1
portland,w53456418_n675670365.jpg,motorway,,,2,40 mph,yes,0
portland,w418897304_n5233943214.jpg,primary,designated,lane,6,40 mph,,1
portland,w392522849_n4245134672.jpg,primary,designated,shared_lane,7,30 mph,,1
portland,w119516150_n1382264193.jpg,secondary,designated,,,35 mph,,1
portland,w306258895_n30003826.jpg,motorway,no,,4,60 mph,yes,0
portland,w153284382_n2544499858.jpg,tertiary,designated,,2,,,1
portland,w398847716_n5531007898.jpg,primary,,,5,35 mph,no,0
portland,w456889632_n59821311.jpg,secondary,designated,lane,3,30 mph,,1
portland,w42057962_n40436340.jpg,tertiary,yes,,,25 mph,,1
portland,w316902473_n3230938317.jpg,primary,,lane,3,35 mph,yes,1
portland,w39276984_n4775990605.jpg,secondary,designated,no,,30 mph,,1
portland,w242390809_n53180202.jpg,tertiary,designated,shared_lane,2,30 mph,,1
portland,w122317924_n53168586.jpg,secondary,,,5,30 mph,,0
portland,w118770306_n40676410.jpg,tertiary,,,,20 mph,yes,0
portland,w5527706_n40597208.jpg,tertiary,,,,25 mph,,0
portland,w396339238_n5053569895.jpg,secondary,designated,,4,35 mph,yes,1
portland,w396068045_n40758360.jpg,secondary,,,2,30 mph,,0
portland,w504892077_n4446900500.jpg,primary,,,5,40 mph,,0
portland,w418799995_n4190742967.jpg,secondary,,,,25 mph,yes,0
portland,w305366066_n1386993859.jpg,tertiary,designated,lane,3,25 mph,yes,1
portland,w428315925_n4274325132.jpg,secondary,designated,shared_lane,5,30 mph,,1
portland,w596865973_n4003583755.jpg,tertiary,designated,,3,25 mph,,1
portland,w11744497_n5002329420.jpg,primary,designated,,2,35 mph,no,1
portland,w95598423_n40593821.jpg,primary,designated,,4,,,1
portland,w603948885_n1661750710.jpg,secondary,designated,lane,3,30 mph,yes,1
portland,w458694429_n3747677104.jpg,tertiary,designated,,2,25 mph,,1
portland,w428250393_n2524666001.jpg,primary,designated,lane,3,30 mph,,1
portland,w393047815_n5772269401.jpg,secondary,,,6,30 mph,,0
portland,w189736157_n845466951.jpg,tertiary,designated,,,20 mph,yes,1
portland,w332597972_n4425878396.jpg,primary,,,4,25 mph,,0
portland,w427905041_n5431396666.jpg,secondary,,,4,35 mph,,0
portland,w317719665_n1391859393.jpg,tertiary,,,,20 mph,,0
portland,w535439126_n1386993789.jpg,tertiary,designated,,3,,yes,1
portland,w117747032_n1666626408.jpg,primary,,,3,30 mph,yes,0
portland,w533546297_n5772209570.jpg,tertiary,designated,shared_lane,1,30 mph,yes,1
portland,w370819939_n53112840.jpg,tertiary,,,2,,,0
portland,w328327265_n4519705749.jpg,tertiary,,,3,30 mph,,0
portland,w17024708_n5918726289.jpg,secondary,designated,,2,40 mph,yes,1
portland,w193401560_n2039103010.jpg,tertiary,designated,,2,25 mph,,1
portland,w393927832_n5918969017.jpg,tertiary,designated,lane,3,25 mph,no,1
portland,w334633270_n3416941472.jpg,motorway,no,,4,55 mph,yes,0
portland,w135475703_n1487927501.jpg,motorway,,,2,40 mph,yes,0
portland,w394039863_n40662792.jpg,motorway,no,,2,55 mph,yes,0
portland,w292244977_n4529252696.jpg,primary,,,5,30 mph,,0
portland,w461664958_n4571375406.jpg,tertiary,,,,20 mph,,0
portland,w405680701_n104654178.jpg,tertiary,designated,,2,30 mph,,1
portland,w401858831_n3338184178.jpg,tertiary,designated,,3,30 mph,,1
portland,w335806896_n3429238878.jpg,motorway,no,,3,60 mph,yes,0
portland,w505627474_n176400002.jpg,tertiary,designated,lane,3,35 mph,no,1
portland,w621319693_n59999632.jpg,secondary,,,2,30 mph,yes,0
portland,w194334447_n1689832877.jpg,secondary,,,3,30 mph,,0
portland,w506534233_n5083059339.jpg,tertiary,designated,,2,25 mph,no,1
portland,w532419767_n53114292.jpg,secondary,,,3,30 mph,,0
portland,w4798498_n4029139597.jpg,secondary,,,2,30 mph,yes,0
portland,w519837326_n40517468.jpg,tertiary,designated,lane,,30 mph,no,1
portland,w242971900_n94325056.jpg,secondary,designated,lane,3,30 mph,,1
portland,w428085411_n2673588796.jpg,secondary,,,6,30 mph,,0
portland,w119512813_n40486919.jpg,secondary,,,,35 mph,,0
portland,w428005325_n5757313499.jpg,primary,,,5,30 mph,,0
portland,w125831171_n1432337946.jpg,primary,designated,lane,4,35 mph,,1
portland,w5537515_n40612504.jpg,tertiary,,,,,,0
portland,w608693605_n4675710456.jpg,secondary,,,5,30 mph,no,0
portland,w188683058_n1373301597.jpg,secondary,designated,lane,,30 mph,,1
portland,w394509663_n40557068.jpg,primary,yes,,4,35 mph,,1
portland,w604019508_n1396348989.jpg,secondary,,,5,30 mph,,0
portland,w119489985_n40380625.jpg,secondary,,,3,30 mph,,0
portland,w428092616_n5012460945.jpg,primary,,,4,35 mph,yes,0
portland,w486260017_n1822049861.jpg,motorway,no,,4,60 mph,yes,0
portland,w118866871_n2827346365.jpg,tertiary,designated,shared_lane,1,,yes,1
portland,w587064691_n1401750458.jpg,tertiary,,,3,30 mph,,0
portland,w524888104_n5321106665.jpg,secondary,,,3,30 mph,yes,0
portland,w166504277_n30003647.jpg,primary,designated,lane,2,30 mph,yes,1
portland,w392412513_n2003501313.jpg,tertiary,,,,25 mph,,0
portland,w500504115_n4915408056.jpg,primary,,,5,35 mph,,0
portland,w124108594_n1829184903.jpg,secondary,designated,,,,yes,1
portland,w4729956_n29449422.jpg,motorway,no,,2,60 mph,yes,0
portland,w428099785_n4580665835.jpg,primary,,,4,30 mph,,0
portland,w418971985_n4191735790.jpg,primary,yes,,,30 mph,yes,1
portland,w22760470_n676503784.jpg,secondary,designated,,3,30 mph,no,1
portland,w387466082_n104645429.jpg,tertiary,designated,,,,,1
portland,w428098986_n60407343.jpg,secondary,designated,shared_lane,2,30 mph,,1
portland,w532394628_n683704687.jpg,tertiary,,,4,,,0
portland,w418712683_n40638397.jpg,secondary,designated,,3,35 mph,,1
portland,w260376258_n5067096822.jpg,secondary,,lane,,,,1
portland,w428230599_n5321455935.jpg,secondary,,,3,30 mph,yes,0
portland,w6446382_n53123373.jpg,tertiary,,,2,30 mph,,0
portland,w188813361_n40733125.jpg,tertiary,designated,lane,,30 mph,,1
portland,w5529895_n1637372827.jpg,secondary,designated,lane,,25 mph,,1
portland,w130923255_n1433168550.jpg,primary,designated,,5,35 mph,,1
portland,w395476787_n176466635.jpg,primary,,,4,35 mph,yes,0
portland,w597480610_n40630253.jpg,tertiary,designated,,,,,1
portland,w418650748_n4328511680.jpg,primary,yes,,,30 mph,yes,1
portland,w203405023_n1385272590.jpg,primary,designated,lane,3,35 mph,,1
portland,w239364258_n1744684356.jpg,motorway,,,3,50 mph,yes,0
portland,w54684094_n688524999.jpg,primary,,,,,yes,0
portland,w426187505_n1661750015.jpg,secondary,designated,lane,3,25 mph,,1
portland,w512266292_n4608872854.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w497449657_n176515880.jpg,tertiary,designated,lane,2,25 mph,no,1
portland,w124670150_n1978745355.jpg,secondary,yes,,,25 mph,,1
portland,w418645915_n1421630404.jpg,primary,yes,,,40 mph,,1
portland,w516501457_n3760678701.jpg,tertiary,,shared_lane,2,25 mph,,1
portland,w54841723_n105134615.jpg,tertiary,,,2,25 mph,no,0
portland,w394229208_n30012796.jpg,tertiary,,,4,20 mph,,0
portland,w416284251_n176559035.jpg,tertiary,designated,,3,25 mph,-1,1
portland,w197595333_n3838318435.jpg,tertiary,,,,20 mph,,0
portland,w135087845_n2051987711.jpg,tertiary,,,,,,0
portland,w159257640_n1336199843.jpg,tertiary,designated,,,25 mph,,1
portland,w129176657_n40404511.jpg,secondary,designated,,4,30 mph,,1
portland,w403896543_n1401728821.jpg,primary,yes,no,4,30 mph,no,1
portland,w6433639_n4408599138.jpg,secondary,designated,shared_lane,3,30 mph,no,1
portland,w119667293_n2730503554.jpg,primary,yes,,,30 mph,yes,1
portland,w428227882_n1724831397.jpg,secondary,,,4,30 mph,,0
portland,w426036309_n4660873054.jpg,tertiary,,,2,,,0
portland,w169290280_n1387744781.jpg,tertiary,designated,lane,,30 mph,yes,1
portland,w315560675_n1685862149.jpg,primary,,,5,25 mph,,0
portland,w625479013_n105705449.jpg,tertiary,designated,shared_lane,2,25 mph,yes,1
portland,w585951547_n5076385555.jpg,secondary,,,4,25 mph,,0
portland,w436484532_n2544493705.jpg,tertiary,designated,shared_lane,,,yes,1
portland,w621378229_n2476114301.jpg,secondary,,,4,30 mph,,0
portland,w9267580_n3972402493.jpg,secondary,,,1,30 mph,yes,0
portland,w215295509_n5321246833.jpg,motorway,,,2,25 mph,yes,0
portland,w282196496_n2861423408.jpg,secondary,,,2,35 mph,yes,0
portland,w8111487_n53238926.jpg,secondary,,,4,30 mph,,0
portland,w433199656_n105097856.jpg,primary,,,4,35 mph,no,0
portland,w352622213_n3583825537.jpg,secondary,,lane,1,,yes,1
portland,w163652168_n40397295.jpg,tertiary,designated,lane,2,25 mph,,1
portland,w603948921_n1411753938.jpg,tertiary,yes,,3,30 mph,,1
portland,w397568610_n4003583709.jpg,tertiary,designated,,1,25 mph,yes,1
portland,w182779131_n1318591210.jpg,tertiary,,,,25 mph,,0
portland,w550018033_n1598833784.jpg,primary,designated,,2,25 mph,yes,1
portland,w394737309_n4064249205.jpg,secondary,,,5,30 mph,,0
portland,w396339242_n416994046.jpg,tertiary,designated,,4,30 mph,,1
portland,w521162051_n5078353662.jpg,secondary,designated,,3,35 mph,-1,1
portland,w6465162_n2706300444.jpg,secondary,,,5,30 mph,,0
portland,w436178674_n4340561888.jpg,tertiary,,,4,,,0
portland,w11964974_n1687095400.jpg,tertiary,,,2,,,0
portland,w62202243_n2482918039.jpg,primary,,,2,25 mph,yes,0
portland,w119695559_n40654180.jpg,primary,yes,,,35 mph,,1
portland,w328366621_n3351870783.jpg,secondary,,,3,35 mph,-1,0
portland,w610573957_n5321235859.jpg,secondary,,,4,30 mph,no,0
portland,w100913182_n1367305998.jpg,secondary,yes,,5,30 mph,,1
portland,w294779091_n104538949.jpg,secondary,designated,,,25 mph,,1
portland,w120707813_n5227884407.jpg,primary,designated,,,40 mph,,1
portland,w315999887_n53248224.jpg,secondary,,lane,,,,1
portland,w302193678_n3002278221.jpg,tertiary,,,,25 mph,,0
portland,w374108874_n3775141338.jpg,tertiary,,,1,,yes,0
portland,w190656337_n40435268.jpg,tertiary,designated,,,20 mph,,1
portland,w169290277_n1387744782.jpg,tertiary,designated,lane,,30 mph,yes,1
portland,w124594168_n40527652.jpg,primary,designated,lane,4,45 mph,,1
portland,w428088692_n4511376399.jpg,primary,,,5,35 mph,,0
portland,w430886949_n4301493097.jpg,primary,designated,lane,2,35 mph,,1
portland,w125666537_n2152729059.jpg,secondary,,,,35 mph,,0
portland,w428079973_n686669432.jpg,primary,,,7,35 mph,,0
portland,w8045489_n53114228.jpg,tertiary,,,2,30 mph,,0
portland,w404164427_n104979447.jpg,tertiary,,,,,,0
portland,w12874720_n118016377.jpg,tertiary,designated,lane,2,30 mph,,1
portland,w428342325_n4560893275.jpg,primary,,,4,30 mph,,0
portland,w39805441_n40524675.jpg,tertiary,designated,shared_lane,,20 mph,,1
portland,w66779760_n807301350.jpg,primary,,,2,25 mph,yes,0
portland,w428079960_n4272252398.jpg,primary,,,7,35 mph,,0
portland,w556125096_n5364734397.jpg,secondary,designated,shared_lane,3,30 mph,no,1
portland,w122606078_n1369579201.jpg,primary,yes,,2,35 mph,yes,1
portland,w294118020_n4531083743.jpg,primary,,,4,35 mph,,0
portland,w428341306_n5772325480.jpg,secondary,,,5,30 mph,,0
portland,w127387409_n1369579220.jpg,secondary,,,5,30 mph,,0
portland,w603948974_n5731724321.jpg,tertiary,yes,,2,35 mph,yes,1
portland,w604479678_n3374059291.jpg,tertiary,,,1,,yes,0
portland,w428099772_n3496263643.jpg,secondary,,,,35 mph,yes,0
portland,w461301999_n667754923.jpg,secondary,designated,,2,30 mph,yes,1
portland,w52094538_n40688024.jpg,primary,designated,lane,5,45 mph,,1
portland,w332060228_n59677240.jpg,secondary,,,2,30 mph,,0
portland,w586145236_n1433159142.jpg,secondary,designated,lane,5,35 mph,,1
portland,w465799949_n4829755858.jpg,secondary,,,4,30 mph,,0
portland,w392595587_n40639200.jpg,secondary,,,4,30 mph,,0
portland,w4634293_n335444348.jpg,motorway,no,,2,60 mph,yes,0
portland,w6376887_n4522421408.jpg,tertiary,,,2,30 mph,,0
portland,w595317517_n5674222409.jpg,secondary,designated,lane,2,30 mph,,1
portland,w54338606_n107581602.jpg,secondary,,,2,,yes,0
portland,w117031260_n1318400783.jpg,tertiary,designated,,1,30 mph,yes,1
portland,w11737105_n2847744094.jpg,secondary,,,2,25 mph,,0
portland,w374385732_n4694737155.jpg,tertiary,designated,track,2,20 mph,,1
portland,w203423657_n4200688604.jpg,tertiary,yes,,2,35 mph,,1
portland,w193405097_n1433965634.jpg,primary,designated,lane,3,35 mph,,1
portland,w418547213_n1999503211.jpg,primary,yes,,4,35 mph,,1
portland,w118768506_n333926195.jpg,tertiary,designated,,2,20 mph,yes,1
portland,w465798916_n53213074.jpg,tertiary,,,2,30 mph,,0
portland,w603948984_n5731724326.jpg,tertiary,designated,,3,35 mph,,1
portland,w506441454_n3878742397.jpg,primary,,,,25 mph,,0
portland,w254045801_n53103383.jpg,tertiary,,,2,30 mph,,0
portland,w326987849_n5401982101.jpg,secondary,,,4,45 mph,yes,0
portland,w428098171_n4183873544.jpg,secondary,,,5,35 mph,,0
portland,w171968090_n1829246476.jpg,tertiary,designated,,,25 mph,,1
portland,w130308594_n2481926124.jpg,primary,designated,shared_lane,2,30 mph,yes,1
portland,w428096427_n31430612.jpg,primary,,,5,30 mph,,0
portland,w620762202_n53128671.jpg,primary,,,2,30 mph,yes,0
portland,w17025347_n5168103525.jpg,tertiary,designated,lane,3,,no,1
portland,w158265755_n1704993108.jpg,tertiary,,,1,30 mph,yes,0
portland,w103693706_n5863904160.jpg,tertiary,designated,,,35 mph,,1
portland,w460423532_n246753643.jpg,secondary,,,4,30 mph,,0
portland,w11755491_n105252657.jpg,tertiary,,,2,,,0
portland,w428245587_n4273733660.jpg,primary,designated,lane,5,30 mph,,1
portland,w197596209_n2078099035.jpg,tertiary,designated,,2,25 mph,,1
portland,w402964022_n4448540758.jpg,primary,designated,lane,5,45 mph,,1
portland,w465795813_n53152254.jpg,tertiary,,,2,30 mph,,0
portland,w598173185_n3698122505.jpg,tertiary,designated,,,20 mph,,1
portland,w343394792_n3502427187.jpg,secondary,designated,lane,2,35 mph,yes,1
portland,w628312260_n176429482.jpg,secondary,designated,lane,4,35 mph,no,1
portland,w54350037_n684996213.jpg,motorway,no,,2,,yes,0
portland,w32223083_n361331416.jpg,primary,,,6,,,0
portland,w133433165_n1468823584.jpg,secondary,designated,lane,2,30 mph,,1
portland,w586135779_n5079801704.jpg,secondary,designated,lane,3,30 mph,yes,1
portland,w22760308_n53115219.jpg,tertiary,,,2,30 mph,,0
portland,w55178637_n104594513.jpg,tertiary,,,4,,,0
portland,w105821139_n1337374599.jpg,tertiary,designated,opposite_lane,,,yes,1
portland,w30216982_n40533410.jpg,tertiary,designated,,,20 mph,,1
portland,w427900647_n2472443170.jpg,secondary,,,,35 mph,yes,0
portland,w134016029_n176588362.jpg,secondary,designated,,2,35 mph,yes,1
portland,w124281351_n1383635494.jpg,tertiary,,,,35 mph,yes,0
portland,w83644409_n1433160788.jpg,primary,designated,lane,3,35 mph,,1
portland,w533061393_n5535652637.jpg,secondary,,,3,35 mph,yes,0
portland,w428002608_n53194103.jpg,secondary,,,5,35 mph,,0
portland,w260319413_n1705310530.jpg,secondary,designated,,2,,yes,1
